,X,Y,OBJECTID,COD_SIG_ESTACIONAMENTO,COD_SIG_PROPOSTA,FREGUESIA,MORADA,MORADA_DETALHE,LOCALIZACAO,FOTO,TIPO_ESTACIONAMENTO,NUM_SUPORTES,MODELO,CAPACIDADE,FONTE_LEVANTAMENTO,BALIZADORES,DOMINIALIDADE,DATA_INSTALACAO,SV_TIPO,SV_NUM_SERIE,ESTACIONAMENTO_ESTADO,EST_ESTADO_OBS,OBS,DEPM_VALIDACAO,CTRL_EDICOES,COBERTO,COD_SIG,IDTIPO,SE_ANNO_CAD_DATA,GlobalID,_lat_,_lng_,_type_,_name_
38,-9.13435997015395,38.7376384206842,39,551,1015.0,AREEIRO,"Av Guerra Junqueiro, 2",<Null>,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\551.jpg,BICICLETA,5.0,Sheffield Standard,10.0,DEPM,0.0,Público,2018/04/10 00:00:00+00,,,,,BICIWAY 5,2018/11/21 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26358,9207,,6c6c5c1e-bdcc-4782-87dc-46e70ad14937,38.7376384206842,-9.13435997015395,BICICLETA,"Av Guerra Junqueiro, 2 - <Null> - Via"
39,-9.13559239584169,38.7388095275828,40,552,1016.0,AREEIRO,"Av Guerra Junqueiro, 13",<Null>,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\552.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,3.0,Público,2018/04/10 00:00:00+00,,,,,BICIWAY 4,2018/11/21 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26359,9207,,4fd96136-dbff-4265-a998-1ffbf7119f2f,38.7388095275828,-9.13559239584169,BICICLETA,"Av Guerra Junqueiro, 13 - <Null> - Via"
40,-9.13596185405344,38.7392921765852,41,553,1017.0,AREEIRO,"Av Guerra Junqueiro, 24",<Null>,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\553.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,1.0,Público,2018/04/10 00:00:00+00,,,,,BICIWAY 3,2018/11/21 00:00:00+00,2020/01/09 00:00:00+00,NÃO,26360,9207,,8fde472a-ebfe-4d9f-bb7e-be2e8b59ccf0,38.7392921765852,-9.13596185405344,BICICLETA,"Av Guerra Junqueiro, 24 - <Null> - Via"
41,-9.13611219340444,38.7394475320861,42,554,1023.0,AREEIRO,R Guerra Junqueiro 26, ,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\554.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,,Público,2018/04/10 00:00:00+00,,,,,BICIWAY 2,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26361,9207,,37f6d473-8616-4037-ab0a-be5a54427360,38.7394475320861,-9.13611219340444,BICICLETA,R Guerra Junqueiro 26 -   - Lugar estacionamento automóvel
42,-9.13656749552305,38.7397501828218,43,555,,AREEIRO,"AV Guerra Junqueiro 23b
",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\555.jpg,BICICLETA,3.0,Sheffield estreito,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26362,9207,,d5530934-73fa-41d8-beb4-cbf285e6e5b7,38.7397501828218,-9.13656749552305,BICICLETA,"AV Guerra Junqueiro 23b
 - <Null> - Passeio"
43,-9.13857837428653,38.7353433557994,44,556,,AREEIRO,Av Rovisco Pais 20 (lado oposto da via),Junto Ciclovia,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\556.jpg,BICICLETA,1.0,Onda,5.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2020/12/30 00:00:00+00,NÃO,26363,9207,,e58e35e1-2d39-4485-963d-4ff3fe9ff216,38.7353433557994,-9.13857837428653,BICICLETA,Av Rovisco Pais 20 (lado oposto da via) - Junto Ciclovia - Passeio
44,-9.14482427960865,38.7072595006262,45,557,,MISERICÓRDIA,R dos Remolares,<Null>,<Null>,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\557.jpg,BICICLETA,,<Null>,,<Null>,,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/19 00:00:00+00,NÃO,26364,9207,,36f19e8b-c46d-4835-aff3-1d634f3c83ee,38.7072595006262,-9.14482427960865,BICICLETA,R dos Remolares - <Null> - <Null>
45,-9.15332175469822,38.7578363507685,46,558,,ALVALADE,Campo Grande 376,Na ilha central,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\558.jpg,BICICLETA,5.0,Sheffield estreito,10.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/26 00:00:00+00,NÃO,26365,9207,,bef03c1c-0df4-4b51-b6d6-28b9d2682d24,38.7578363507685,-9.15332175469822,BICICLETA,Campo Grande 376 - Na ilha central - Passeio
46,-9.15083947331129,38.7525119676908,47,559,,ALVALADE,"Campo Grande, Go Fit",,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\559.jpg,BICICLETA,2.0,Entorta rodas,35.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/29 00:00:00+00,NÃO,26366,9207,,49961379-f704-4dfd-b17a-102f48976b3f,38.7525119676908,-9.15083947331129,BICICLETA,"Campo Grande, Go Fit - nan - Passeio"
47,-9.146539778832,38.7351373294563,48,560,,AVENIDAS NOVAS,"Av Duque de Ávila, 42",Junto Ciclovia,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\560.jpg,BICICLETA,1.0,Onda,5.0,,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/28 00:00:00+00,NÃO,26367,9207,,7babca79-7ec4-41d9-9369-1f934dd66d6e,38.7351373294563,-9.146539778832,BICICLETA,"Av Duque de Ávila, 42 - Junto Ciclovia - Passeio"
48,-9.14791400179071,38.7350982211161,49,561,,AVENIDAS NOVAS,"Av Duque de Ávila, 56 ",Junto Ciclovia,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\561.jpg,BICICLETA,1.0,Onda,5.0,,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/28 00:00:00+00,NÃO,26368,9207,,222e4bbc-923b-42cf-8c6f-50022a133daa,38.7350982211161,-9.14791400179071,BICICLETA,"Av Duque de Ávila, 56  - Junto Ciclovia - Passeio"
49,-9.14403026771218,38.7351991280318,50,562,,AVENIDAS NOVAS,"Av Duque de Ávila, 30",Junto Ciclovia,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\562.jpg,BICICLETA,1.0,Onda,5.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26369,9207,,d10f4db4-7010-4ced-8c00-0754be7b4cfe,38.7351991280318,-9.14403026771218,BICICLETA,"Av Duque de Ávila, 30 - Junto Ciclovia - Passeio"
50,-9.14256070385743,38.735339590098,51,563,,AVENIDAS NOVAS,"Av Duque D'Ávila, jardim Arco do Cego ",Traseiras Metro,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\563.jpg,BICICLETA,3.0,Sheffield estreito,6.0,,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/01/28 00:00:00+00,NÃO,26370,9207,,6650c80a-f35a-457b-ab3b-d5dc09b77fa4,38.735339590098,-9.14256070385743,BICICLETA,"Av Duque D'Ávila, jardim Arco do Cego  - Traseiras Metro - Passeio"
51,-9.13955980080245,38.7353399208406,52,564,,AREEIRO,Av Rovisco Pais 4 (lado oposto da via),Junto Ciclovia,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\564.jpg,BICICLETA,1.0,Onda,5.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2020/12/30 00:00:00+00,NÃO,26371,9207,,da3b2393-e10a-40de-b956-e04f0998044c,38.7353399208406,-9.13955980080245,BICICLETA,Av Rovisco Pais 4 (lado oposto da via) - Junto Ciclovia - Passeio
52,-9.13518520299814,38.7264332923619,53,565,,ARROIOS,"R Febo Moniz, 11",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\565.jpg,BICICLETA,3.0,Sheffield estreito,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2020/12/30 00:00:00+00,NÃO,26372,9207,,419bc46b-b61b-472d-b582-65ee77382609,38.7264332923619,-9.13518520299814,BICICLETA,"R Febo Moniz, 11 - <Null> - Passeio"
53,-9.13613196173057,38.7248658128683,54,566,,ARROIOS,"R dos Anjos, 63",Frente Lisboa Ginásio Clube,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\566.jpg,BICICLETA,3.0,Sheffield Standard,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26373,9207,,e3123c28-f31a-4778-9a0d-7c7207648ae2,38.7248658128683,-9.13613196173057,BICICLETA,"R dos Anjos, 63 - Frente Lisboa Ginásio Clube - Passeio"
54,-9.1347826086305,38.7211376704485,55,567,,ARROIOS,"Largo do Intendente Pina Manique, 36",Antes estacionamento motociclos,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\567.jpg,BICICLETA,3.0,Sheffield Standard,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2020/12/30 00:00:00+00,NÃO,26374,9207,,d88184de-56b1-45ef-b079-d655a325929f,38.7211376704485,-9.1347826086305,BICICLETA,"Largo do Intendente Pina Manique, 36 - Antes estacionamento motociclos - Passeio"
55,-9.13517211184951,38.733759960347,56,568,,ARROIOS,R António Pedri com Rua António Pereira Carrilho,<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\568.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2019/01/10 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26375,9207,,24f0fb17-a362-4ff7-b698-d4957e8d7d4f,38.733759960347,-9.13517211184951,BICICLETA,R António Pedri com Rua António Pereira Carrilho - <Null> - Passeio
56,-9.13268609347098,38.7311417459292,57,569,,ARROIOS,"R dos Heróis de Quionga, 17",<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\569.jpg,BICICLETA,2.0,Sheffield Standard,4.0,JFArroios,0.0,Público,1970/01/01 00:00:00+00,Biciparking,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26376,9207,,e1d24991-d468-4e1e-8434-721f2f9d6272,38.7311417459292,-9.13268609347098,BICICLETA,"R dos Heróis de Quionga, 17 - <Null> - Passeio"
57,-9.13315390822316,38.7248166784493,58,570,,ARROIOS,R Maria 73,<Null>,Via,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\570.jpg,BICICLETA,3.0,Sheffield Standard,6.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2020/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26377,9207,,5b1e0a6e-012c-4115-b4a6-f5104a5f973a,38.7248166784493,-9.13315390822316,BICICLETA,R Maria 73 - <Null> - Via
58,-9.1332126373815,38.7232679391154,59,571,,ARROIOS,R Maria 38,<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\571.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26378,9207,,9b7b5ac3-0f58-4893-b8a4-8d951c76aeff,38.7232679391154,-9.1332126373815,BICICLETA,R Maria 38 - <Null> - Passeio
59,-9.13185057851005,38.7235349140819,60,572,,ARROIOS,"R Angelina Vidal, 73",USF Sétima Colina,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\572.jpg,BICICLETA,1.0,Sheffield Standard,2.0,DEPM,0.0,Privado,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26379,9207,,3d0a4711-3dae-4e0c-9676-49db29741519,38.7235349140819,-9.13185057851005,BICICLETA,"R Angelina Vidal, 73 - USF Sétima Colina - Passeio"
60,-9.20724600782966,38.6956903776401,61,574,13.0,BELÉM,Praça do Império,Na frente da entrada do CCB (após passadeira),Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\574.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2018/10/03 00:00:00+00,,,,,,2018/10/03 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26380,9207,,cf3df86e-c06d-4d77-9e53-987a74f4651a,38.6956903776401,-9.20724600782966,HOTSPOT,Praça do Império - Na frente da entrada do CCB (após passadeira) - Passeio
61,-9.18782068271734,38.6968206218698,62,575,24.0,BELÉM,Av de Brasília,Perto café IN e estação GIRA,<Null>,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\575.jpg,HOTSPOT,4.0,Sheffield Standard,13.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26381,9207,,853ddb02-809a-4b50-a745-8d9f80b7a821,38.6968206218698,-9.18782068271734,HOTSPOT,Av de Brasília - Perto café IN e estação GIRA - <Null>
62,-9.11650000164501,38.766387813718,63,468,407.0,OLIVAIS,"R Cidade de Carmona, Escola Fernando Pessoa",No interior da escola,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\468.jpg,BICICLETA,5.0,Sheffield Standard,10.0,DEPM,0.0,Público,2019/12/18 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26253,9207,,15a88ed5-7e64-4fb6-adf8-15a2a697b4c2,38.766387813718,-9.11650000164501,BICICLETA,"R Cidade de Carmona, Escola Fernando Pessoa - No interior da escola - Passeio"
63,-9.09775278599455,38.7930851563806,64,469,521.0,PARQUE DAS NAÇÕES,"Passeio dos Heróis do Mar, 100","Ao lado estação GIRA, em frente ao Colégio Pedro Arrupe",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\469.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/11/19 00:00:00+00,,,,,,2019/11/19 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26254,9207,,3c93e53f-774a-41af-8e55-02d53041504b,38.7930851563806,-9.09775278599455,HOTSPOT,"Passeio dos Heróis do Mar, 100 - Ao lado estação GIRA, em frente ao Colégio Pedro Arrupe - Passeio"
64,-9.15265587849387,38.7211564010713,65,470,66.0,SANTO ANTÓNIO,"R Alexandre Herculano, em frente ao 54",Entre passadeira e poste,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\470.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/11/20 00:00:00+00,,,,,,2019/11/20 00:00:00+00,2021/02/05 00:00:00+00,NÃO,26255,9207,,e85876e5-315d-48d8-87e2-dd656b1375a5,38.7211564010713,-9.15265587849387,HOTSPOT,"R Alexandre Herculano, em frente ao 54 - Entre passadeira e poste - Passeio"
65,-9.15356094102408,38.7547843053613,66,471,193.0,ALVALADE,Na esquina do Horto Campo Grande com Alameda da Cidade Universitária ,Entre caldeira de árvore e fim passeio,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\471.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/11/28 00:00:00+00,,,,,,2019/11/28 00:00:00+00,2021/01/29 00:00:00+00,NÃO,26256,9207,,0918ce7e-2947-4c55-ab05-944a7a334e0d,38.7547843053613,-9.15356094102408,HOTSPOT,Na esquina do Horto Campo Grande com Alameda da Cidade Universitária  - Entre caldeira de árvore e fim passeio - Passeio
66,-9.15019528513282,38.7501316865265,67,472,190.0,ALVALADE,Campo grande em frente ao 37,Passeio entre arvores depois estação GIRA,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\472.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/11/28 00:00:00+00,,,,,,2019/11/28 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26257,9207,,0ff420be-fbcf-47d6-ad09-0b5497a9faf6,38.7501316865265,-9.15019528513282,HOTSPOT,Campo grande em frente ao 37 - Passeio entre arvores depois estação GIRA - Passeio
67,-9.1510827002593,38.7221027673711,68,473,855.0,SANTO ANTÓNIO,"Av Alexandre Herculano, esquina com a R . Castilho",Lateral ao n.º 46,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\473.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/11/21 00:00:00+00,,,,,,2019/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26258,9207,,cac2bc0c-316d-426a-b8aa-7a20371eb7b7,38.7221027673711,-9.1510827002593,HOTSPOT,"Av Alexandre Herculano, esquina com a R . Castilho - Lateral ao n.º 46 - Passeio"
68,-9.15025081089885,38.7214828345637,69,474,857.0,SANTO ANTÓNIO,"R Castilho, frente Novo Banco", No lado oposto ao n.º  15A,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\474.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/11/21 00:00:00+00,,,,,,2019/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26259,9207,,8a9aa1f7-c960-41e1-a6ba-3ce4f04cbcab,38.7214828345637,-9.15025081089885,HOTSPOT,"R Castilho, frente Novo Banco -  No lado oposto ao n.º  15A - Passeio"
69,-9.14976782809308,38.7209163669798,70,475,860.0,SANTO ANTÓNIO,R Castilho em frente ao 22,"No lado oposto ao hotel Altis Grand Hotel, entre caldeiras",Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\475.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/11/21 00:00:00+00,,,,,,2019/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26260,9207,,6ea3d9e6-5ec0-4bb8-8481-5c94d4579106,38.7209163669798,-9.14976782809308,HOTSPOT,"R Castilho em frente ao 22 - No lado oposto ao hotel Altis Grand Hotel, entre caldeiras - Passeio"
70,-9.15122049733229,38.7205403407779,71,476,866.0,SANTO ANTÓNIO,"R Rodrigo da Fonseca, ao lado da porta com o n.º 15",Entre caldeiras de árvores,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\476.jpg,HOTSPOT,2.0,Sheffield Standard,9.0,DEPM,0.0,Público,2019/11/23 00:00:00+00,,,,,,2019/11/23 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26261,9207,,1b428beb-db04-47aa-83db-375d25fd60b8,38.7205403407779,-9.15122049733229,HOTSPOT,"R Rodrigo da Fonseca, ao lado da porta com o n.º 15 - Entre caldeiras de árvores - Passeio"
71,-9.15194472450424,38.7214944485456,72,477,868.0,SANTO ANTÓNIO,Av Alexandre Herculano após o 50,<Null>,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\477.jpg,BICICLETA,2.0,Sheffield Standard,4.0,DEPM,0.0,Público,2019/11/25 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2020/01/08 00:00:00+00,NÃO,26262,9207,,29c61929-aadd-4921-a77c-c913fd888a41,38.7214944485456,-9.15194472450424,BICICLETA,Av Alexandre Herculano após o 50 - <Null> - Passeio
72,-9.15109781261733,38.7219573578586,73,478,,SANTO ANTÓNIO,"Av Alexandre Herculano, 46 ",Instalação CMLisboa,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\478.jpg,BICICLETA,3.0,Sheffield estreito,6.0,<Null>,,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26263,9207,,c5ecd2d5-3b55-433c-a5fa-f4a27799b16d,38.7219573578586,-9.15109781261733,BICICLETA,"Av Alexandre Herculano, 46  - Instalação CMLisboa - Passeio"
73,-9.11322097029659,38.7716827574175,74,479,,OLIVAIS,"Praça das Casas Novas, lado oposto 10A",Lateral mercado Encarnação sul,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\479.jpg,BICICLETA,1.0,Onda,5.0,<Null>,,Público,1970/01/01 00:00:00+00,,,,, ,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26264,9207,,42499024-321b-4748-95c8-1dc0fa3d4753,38.7716827574175,-9.11322097029659,BICICLETA,"Praça das Casas Novas, lado oposto 10A - Lateral mercado Encarnação sul - Passeio"
74,-9.15032744348081,38.7175148941747,75,480,,SANTO ANTÓNIO,"R Escola Politécnica, 56",Lateral do Museu Nacional de História Natural e da Ciência,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\480.jpg,BICICLETA,4.0,Sheffield Standard,8.0,<Null>,,Privado,1970/01/01 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26265,9207,,c300cc00-6584-4eba-8f6d-96edce449aad,38.7175148941747,-9.15032744348081,BICICLETA,"R Escola Politécnica, 56 - Lateral do Museu Nacional de História Natural e da Ciência - Passeio"
75,-9.10372743872841,38.7374910843193,76,483,711.0,MARVILA,R José Domingos Barreiros em frente ao 3,Antes da passadeira,Lugar estacionamento automóvel,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\483.jpg,BICICLETA,4.0,Sheffield Standard,8.0,DEPM,,Público,2019/11/11 00:00:00+00,,,,,,1970/01/01 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26267,9207,,5f2203a5-84ea-4d08-a8be-849eb546b68b,38.7374910843193,-9.10372743872841,BICICLETA,R José Domingos Barreiros em frente ao 3 - Antes da passadeira - Lugar estacionamento automóvel
76,-9.16218751390146,38.7735666559616,77,485,,LUMIAR,Mercado Lumiar,Entrada pelo parque estacionamento,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\485.jpg,BICICLETA,1.0,Onda,5.0,<Null>,,Público,1970/01/01 00:00:00+00,,,,, ,2019/02/04 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26268,9207,,e35471f7-82a7-452a-8f6e-776d0b51c798,38.7735666559616,-9.16218751390146,BICICLETA,Mercado Lumiar - Entrada pelo parque estacionamento - Passeio
77,-9.17426729157938,38.704530616265,78,487,,ESTRELA,"R João de Oliveira Miguens,8",Junto via pedonal,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\487.jpg,BICICLETA,3.0,Sheffield Standard,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26269,9207,,62eb0030-adec-4249-8d61-cf23e2c7f0a2,38.704530616265,-9.17426729157938,BICICLETA,"R João de Oliveira Miguens,8 - Junto via pedonal - Passeio"
78,-9.17415072349316,38.7048814049824,79,488,,ESTRELA,"R João de Oliveira Miguens, 10",Junto via pedonal,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\488.jpg,BICICLETA,3.0,Sheffield Standard,6.0,<Null>,0.0,Público,1970/01/01 00:00:00+00,,,,,,2018/11/21 00:00:00+00,2021/02/03 00:00:00+00,NÃO,26270,9207,,bbaf1b1c-4ab2-41e9-aa65-cca0bf30452c,38.7048814049824,-9.17415072349316,BICICLETA,"R João de Oliveira Miguens, 10 - Junto via pedonal - Passeio"
79,-9.17893687905497,38.7347659741924,80,490,,BENFICA,"Estrada da Serafina
",Parque Recreativo do Alta da Serafina,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\490.jpg,BICICLETA,1.0,Sheffield estilizado,10.0,<Null>,,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/14 00:00:00+00,NÃO,26271,9207,,d652ae10-91e2-4ff3-b5e1-fb857fd134ed,38.7347659741924,-9.17893687905497,BICICLETA,"Estrada da Serafina
 - Parque Recreativo do Alta da Serafina - Passeio"
80,-9.13848051810772,38.7457487083277,81,491,,ALVALADE,"Av Frei Miguel Contreiras, 53 ",Na ilha central em frente ao Teatro,Passeio,K:\1 Planeamento\0_REDES\Estacionamento MaaS DOCKLESS\Fotos\existentes\491.jpg,BICICLETA,1.0,Onda,5.0,DEPM,0.0,Público,1970/01/01 00:00:00+00,,,,, ,2018/11/21 00:00:00+00,2021/01/29 00:00:00+00,NÃO,26272,9207,,c82f29eb-8410-4e66-a4d9-df08b0076807,38.7457487083277,-9.13848051810772,BICICLETA,"Av Frei Miguel Contreiras, 53  - Na ilha central em frente ao Teatro - Passeio"
